proteins	genes	gene_name	kcat	rxns	notes	stoicho
P23331	b1238	tdk	21.7906889741116	DURIK1	Heckmann-Dataset S1C	1
P07650	b4382	deoA	4.88887249825539	DURIPP	Heckmann-Dataset S1C	1
P0ABP8	b4384	deoD	3.9488237038152	DURIPP_REV	Heckmann-Dataset S1C	1
P07650	b4382	deoA	3.9488237038152	DURIPP_REV	Heckmann-Dataset S1C	1
P06968	b3640	dut	0.0263814182897123	DUTPDP	Heckmann-Dataset S1C	1
P52006	b2251	nudI	0.0263814182897123	DUTPDP	Heckmann-Dataset S1C	1
P09099	b3564	xylB	7.98690145352878	DXYLK	Heckmann-Dataset S1C	1
P77596	b0269	yagF	10.0373918643451	DXYLTD	Heckmann-Dataset S1C	1
P39358	b4297	yjhG	10.0373918643451	DXYLTD	Heckmann-Dataset S1C	1
P77596	b0269	yagF	10.0373918643451	DXYLTD_REV	Heckmann-Dataset S1C	1
P39358	b4297	yjhG	10.0373918643451	DXYLTD_REV	Heckmann-Dataset S1C	1
P0A9B2	b1779	gapA	0.117179957550107	E4PD	Heckmann-Dataset S1C	1
P0A9B2	b1779	gapA	0.134397015539724	E4PD_REV	Heckmann-Dataset S1C	1
P0A9B6	b2927	epd	0.134397015539724	E4PD_REV	Heckmann-Dataset S1C	1
P27848	b3826	yigL	7.69522614026085	E4PP	Heckmann-Dataset S1C	1
P77625	b2293	hxpA	7.69522614026085	E4PP	Heckmann-Dataset S1C	1
P77247	b1727	hxpB	7.69522614026085	E4PP	Heckmann-Dataset S1C	1
P77475	b2690	yqaB	7.69522614026085	E4PP	Heckmann-Dataset S1C	1
P75792	b0822	ybiV	7.69522614026085	E4PP	Heckmann-Dataset S1C	1
P0AEK4	b1288	fabI	4.03455769786865	EAR100y	Heckmann-Dataset S1C	1
P0AEK4	b1288	fabI	4.03455769786865	EAR120y	Heckmann-Dataset S1C	1
P0AEK4	b1288	fabI	3.81484086552927	EAR121y	Heckmann-Dataset S1C	1
P0AEK4	b1288	fabI	4.03455769786865	EAR140y	Heckmann-Dataset S1C	1
P0AEK4	b1288	fabI	3.81484086552927	EAR141y	Heckmann-Dataset S1C	1
P0AEK4	b1288	fabI	3.81484086552927	EAR160y	Heckmann-Dataset S1C	1
P0AEK4	b1288	fabI	3.81484086552927	EAR161y	Heckmann-Dataset S1C	1
P0AEK4	b1288	fabI	4.39490951111428	EAR180x	Heckmann-Dataset S1C	1
P0AEK4	b1288	fabI	3.81484086552927	EAR180y	Heckmann-Dataset S1C	1
P0AEK4	b1288	fabI	3.81484086552927	EAR181y	Heckmann-Dataset S1C	1
P0AEK4	b1288	fabI	4.03455769786865	EAR40y	Heckmann-Dataset S1C	1
P0AEK4	b1288	fabI	4.03455769786865	EAR60y	Heckmann-Dataset S1C	1
P0AEK4	b1288	fabI	4.03455769786865	EAR80y	Heckmann-Dataset S1C	1
P27243	b3622	waaL	17.6458325266833	ECA4OALpp	Heckmann-Dataset S1C	1
P0AG00 + P27835	b3785 and b3793	wzzE + wzyE	9.66340435185086	ECAP1pp	Heckmann-Dataset S1C	1
P0AG00 + P27835	b3785 and b3793	wzzE + wzyE	6.34828672805857	ECAP2pp	Heckmann-Dataset S1C	1
P0AG00 + P27835	b3785 and b3793	wzzE + wzyE	6.34828672805857	ECAP3pp	Heckmann-Dataset S1C	1
P0AAA7	b3792	wzxE	29.3601534015691	ECAtpp	Heckmann-Dataset S1C	1
P21177	b3846	fadB	26.9093338335343	ECOAH1	Heckmann-Dataset S1C	1
P77399	b2341	fadJ	26.9093338335343	ECOAH1	Heckmann-Dataset S1C	1
P21177	b3846	fadB	12.0858394364867	ECOAH1_REV	Heckmann-Dataset S1C	1
P77399	b2341	fadJ	12.0858394364867	ECOAH1_REV	Heckmann-Dataset S1C	1
P21177	b3846	fadB	32.1731186850537	ECOAH2	Heckmann-Dataset S1C	1
P77399	b2341	fadJ	32.1731186850537	ECOAH2	Heckmann-Dataset S1C	1
P21177	b3846	fadB	13.5090398827475	ECOAH2_REV	Heckmann-Dataset S1C	1
P77399	b2341	fadJ	13.5090398827475	ECOAH2_REV	Heckmann-Dataset S1C	1
P21177	b3846	fadB	32.1934820696073	ECOAH3	Heckmann-Dataset S1C	1
P77399	b2341	fadJ	32.1934820696073	ECOAH3	Heckmann-Dataset S1C	1
P21177	b3846	fadB	13.5320841274986	ECOAH3_REV	Heckmann-Dataset S1C	1
P77399	b2341	fadJ	13.5320841274986	ECOAH3_REV	Heckmann-Dataset S1C	1
P21177	b3846	fadB	32.7894786514513	ECOAH4	Heckmann-Dataset S1C	1
P77399	b2341	fadJ	32.7894786514513	ECOAH4	Heckmann-Dataset S1C	1
P21177	b3846	fadB	13.6554266937406	ECOAH4_REV	Heckmann-Dataset S1C	1
P77399	b2341	fadJ	13.6554266937406	ECOAH4_REV	Heckmann-Dataset S1C	1
P21177	b3846	fadB	32.1975067467725	ECOAH5	Heckmann-Dataset S1C	1
P77399	b2341	fadJ	32.1975067467725	ECOAH5	Heckmann-Dataset S1C	1
P21177	b3846	fadB	13.531522603259	ECOAH5_REV	Heckmann-Dataset S1C	1
P77399	b2341	fadJ	13.531522603259	ECOAH5_REV	Heckmann-Dataset S1C	1
P21177	b3846	fadB	24.9864478005271	ECOAH6	Heckmann-Dataset S1C	1
P77399	b2341	fadJ	24.9864478005271	ECOAH6	Heckmann-Dataset S1C	1
P21177	b3846	fadB	11.2054125246455	ECOAH6_REV	Heckmann-Dataset S1C	1
P77399	b2341	fadJ	11.2054125246455	ECOAH6_REV	Heckmann-Dataset S1C	1
P21177	b3846	fadB	24.2416058379824	ECOAH7	Heckmann-Dataset S1C	1
P77399	b2341	fadJ	24.2416058379824	ECOAH7	Heckmann-Dataset S1C	1
P21177	b3846	fadB	12.835497303321	ECOAH7_REV	Heckmann-Dataset S1C	1
P77399	b2341	fadJ	12.835497303321	ECOAH7_REV	Heckmann-Dataset S1C	1
P21177	b3846	fadB	14.6480923425953	ECOAH8	Heckmann-Dataset S1C	1
P77399	b2341	fadJ	14.6480923425953	ECOAH8	Heckmann-Dataset S1C	1
P21177	b3846	fadB	11.2057502921497	ECOAH8_REV	Heckmann-Dataset S1C	1
P77399	b2341	fadJ	11.2057502921497	ECOAH8_REV	Heckmann-Dataset S1C	1
P0ADF6	b1851	edd	92.8305552312845	EDD	Heckmann-Dataset S1C	1
P0ACV2	b2378	lpxP	6.31794152342441	EDTXS3	Heckmann-Dataset S1C	1
P24205	b1855	lpxM	13.2549225867173	EDTXS4	Heckmann-Dataset S1C	1
P0A6P9	b2779	eno	68.673625342829	ENO_REV	Heckmann-Dataset S1C	1
P19925	b0583	entD	3.35086834918046	ENTCS	Heckmann-Dataset S1C	1
P13039	b0585	fes	13.5923766946336	ENTERES	Heckmann-Dataset S1C	1
P0A8Y5	b3697	yidA	3.28206581081228	F1PP	Heckmann-Dataset S1C	1
P77475	b2690	yqaB	3.28206581081228	F1PP	Heckmann-Dataset S1C	1
P77625	b2293	hxpA	3.28206581081228	F1PP	Heckmann-Dataset S1C	1
P75792	b0822	ybiV	3.28206581081228	F1PP	Heckmann-Dataset S1C	1
P78055	b0825	fsaA	5.02373334184366	F6PA	Heckmann-Dataset S1C	1
P32669	b3946	fsaB	5.02373334184366	F6PA	Heckmann-Dataset S1C	1
P78055	b0825	fsaA	11.4429682428518	F6PA_REV	Heckmann-Dataset S1C	1
P32669	b3946	fsaB	11.4429682428518	F6PA_REV	Heckmann-Dataset S1C	1
P27848	b3826	yigL	12.0135408265643	F6PP	Heckmann-Dataset S1C	1
P77625	b2293	hxpA	12.0135408265643	F6PP	Heckmann-Dataset S1C	1
P0A8Y5	b3697	yidA	12.0135408265643	F6PP	Heckmann-Dataset S1C	1
P77475	b2690	yqaB	12.0135408265643	F6PP	Heckmann-Dataset S1C	1
P75792	b0822	ybiV	12.0135408265643	F6PP	Heckmann-Dataset S1C	1
P21515	b0404	acpH	32.2022536372637	FA100ACPHi	Heckmann-Dataset S1C	1
P21515	b0404	acpH	32.2022536372637	FA120ACPHi	Heckmann-Dataset S1C	1
P21515	b0404	acpH	32.2022536372637	FA140ACPHi	Heckmann-Dataset S1C	1
P21515	b0404	acpH	32.2022536372637	FA141ACPHi	Heckmann-Dataset S1C	1
P21515	b0404	acpH	32.2022536372637	FA160ACPHi	Heckmann-Dataset S1C	1
P21515	b0404	acpH	32.2022536372637	FA161ACPHi	Heckmann-Dataset S1C	1
P21515	b0404	acpH	32.2022536372637	FA80ACPHi	Heckmann-Dataset S1C	1
P0AGG2	b0452	tesB	13.678526406088	FACOAE100	Heckmann-Dataset S1C	1
P0AGG2	b0452	tesB	22.0	FACOAE120	Heckmann-Dataset S1C	1
P0AGG2	b0452	tesB	8.44090400765777	FACOAE140	Heckmann-Dataset S1C	1
P0AGG2	b0452	tesB	13.678526406088	FACOAE141	Heckmann-Dataset S1C	1
P0AGG2	b0452	tesB	36.0	FACOAE160	Heckmann-Dataset S1C	1
P0AGG2	b0452	tesB	43.0	FACOAE161	Heckmann-Dataset S1C	1
P0AGG2	b0452	tesB	13.678526406088	FACOAE180	Heckmann-Dataset S1C	1
P0AGG2	b0452	tesB	22.9493866299083	FACOAE181	Heckmann-Dataset S1C	1
P0AGG2	b0452	tesB	13.678526406088	FACOAE60	Heckmann-Dataset S1C	1
P0AGG2	b0452	tesB	0.0054142585453707	FACOAE80	Heckmann-Dataset S1C	1
P69451	b1805	fadD	7.91377087589054	FACOAL100t2pp	Heckmann-Dataset S1C	1
P38135	b1701	fadK	7.91377087589054	FACOAL100t2pp	Heckmann-Dataset S1C	1
P38135	b1701	fadK	7.91377087589054	FACOAL120t2pp	Heckmann-Dataset S1C	1
P69451	b1805	fadD	7.91377087589054	FACOAL120t2pp	Heckmann-Dataset S1C	1
P38135	b1701	fadK	7.91377087589054	FACOAL140t2pp	Heckmann-Dataset S1C	1
P69451	b1805	fadD	7.91377087589054	FACOAL140t2pp	Heckmann-Dataset S1C	1
P38135	b1701	fadK	7.91377087589054	FACOAL141t2pp	Heckmann-Dataset S1C	1
P69451	b1805	fadD	7.91377087589054	FACOAL141t2pp	Heckmann-Dataset S1C	1
P38135	b1701	fadK	7.91377087589054	FACOAL160t2pp	Heckmann-Dataset S1C	1
P69451	b1805	fadD	7.91377087589054	FACOAL160t2pp	Heckmann-Dataset S1C	1
P69451	b1805	fadD	7.91377087589054	FACOAL161t2pp	Heckmann-Dataset S1C	1
P38135	b1701	fadK	7.91377087589054	FACOAL161t2pp	Heckmann-Dataset S1C	1
P38135	b1701	fadK	7.91377087589054	FACOAL180t2pp	Heckmann-Dataset S1C	1
P69451	b1805	fadD	7.91377087589054	FACOAL180t2pp	Heckmann-Dataset S1C	1
P69451	b1805	fadD	7.91377087589054	FACOAL181t2pp	Heckmann-Dataset S1C	1
P38135	b1701	fadK	7.91377087589054	FACOAL181t2pp	Heckmann-Dataset S1C	1
P69451	b1805	fadD	7.91377087589054	FACOAL60t2pp	Heckmann-Dataset S1C	1
P38135	b1701	fadK	7.91377087589054	FACOAL60t2pp	Heckmann-Dataset S1C	1
P69451	b1805	fadD	7.91377087589054	FACOAL80t2pp	Heckmann-Dataset S1C	1
P38135	b1701	fadK	7.91377087589054	FACOAL80t2pp	Heckmann-Dataset S1C	1
P38038 + P17846	b2764 and b2763	cysJ + cysI	16.7144388326034	FADRx2	Heckmann-Dataset S1C	1
P25437	b0356	frmA	4.87786505085693	FALDH2	Heckmann-Dataset S1C	1
P25437	b0356	frmA	5.76332229126599	FALDH2_REV	Heckmann-Dataset S1C	1
P0AB71	b2925	fbaA	27.2430167123806	FBA3_REV	Heckmann-Dataset S1C	1
P0A991	b2097	fbaB	50.6456147443905	FBA_REV	Heckmann-Dataset S1C	1
P0AB71	b2925	fbaA	50.6456147443905	FBA_REV	Heckmann-Dataset S1C	1
P0A8Y5	b3697	yidA	157.859884613081	FBP	Heckmann-Dataset S1C	1
P69922	b2802	fucI	7.54082956772798	FCI	Heckmann-Dataset S1C	1
P69922	b2802	fucI	7.54082956772798	FCI_REV	Heckmann-Dataset S1C	1
P11553	b2803	fucK	6.55692163777932	FCLK	Heckmann-Dataset S1C	1
Q46890	b2738	otnC	8.36158948703022	FCLPA	Heckmann-Dataset S1C	1
Q46890	b2738	otnC	7.96759097242003	FCLPA_REV	Heckmann-Dataset S1C	1
P31545	b1019	efeB	1.30103467933211	FCLT	Heckmann-Dataset S1C	1
P23871	b0475	hemH	1.30103467933211	FCLT	Heckmann-Dataset S1C	1
P76536	b2431	yfeX	1.30103467933211	FCLT	Heckmann-Dataset S1C	1
P24183 + P0AEK7 + P0AAJ3	b1474 and b1476 and b1475	fdnG + fdnI + fdnH	76.9849171370588	FDH4pp	Heckmann-Dataset S1C	1
P0AAJ5 + P32176 + P0AEL0	b3893 and b3894 and b3892	fdoH + fdoG + fdoI	76.9849171370588	FDH4pp	Heckmann-Dataset S1C	1
P24183 + P0AEK7 + P0AAJ3	b1474 and b1476 and b1475	fdnG + fdnI + fdnH	3.15043503552138	FDH5pp	Heckmann-Dataset S1C	1
P0AAJ5 + P32176 + P0AEL0	b3893 and b3894 and b3892	fdoH + fdoG + fdoI	3.15043503552138	FDH5pp	Heckmann-Dataset S1C	1
P80645	b0935	ssuD	6.29087964911215	FDMO	Heckmann-Dataset S1C	1
P80645	b0935	ssuD	6.29087964911215	FDMO2	Heckmann-Dataset S1C	1
P80645	b0935	ssuD	6.29087964911215	FDMO3	Heckmann-Dataset S1C	1
P80645	b0935	ssuD	6.29087964911215	FDMO4	Heckmann-Dataset S1C	1
P80645	b0935	ssuD	6.29087964911215	FDMO6	Heckmann-Dataset S1C	1
Q46871	b3070	yqjH	16.4614886518363	FE3DCITR5	Heckmann-Dataset S1C	1
Q46871	b3070	yqjH	5.79890677379566	FE3DHBZS3R	Heckmann-Dataset S1C	1
P0AEN1	b3844	fre	5.26176283862732	FE3Ri	Heckmann-Dataset S1C	1
P13039	b0585	fes	10.8968096821967	FEENTERES	Heckmann-Dataset S1C	1
Q46871	b3070	yqjH	5.79890677379566	FEENTERR4	Heckmann-Dataset S1C	1
P39405	b4367	fhuF	7.12301822013926	FEOXAMR1	Heckmann-Dataset S1C	1
P39405	b4367	fhuF	7.12301822013926	FEOXAMR2	Heckmann-Dataset S1C	1
P39405	b4367	fhuF	7.12301822013926	FEOXAMR3	Heckmann-Dataset S1C	1
P36649	b0123	cueO	3.28395809606657	FEROpp	Heckmann-Dataset S1C	1
P0ABD3	b3336	bfr	3.28395809606657	FEROpp	Heckmann-Dataset S1C	1
P07658 + P16430 + P16429 + P0AAK1 + P16432 + P16431 + P16433	b4079 and b2722 and b2723 and b2724 and b2720 and b2721 and b2719	fdhF + hycD + hycC + hycB + hycF + hycE + hycG	6.7523723830486	FHL	Heckmann-Dataset S1C	1
P07658 + P77668 + P77329 + P0AEW1 + P23482 + P77858 + P77437 + P77453 + P77423 + P77416 + P23481	b4079 and b2489 and b2487 and b2485 and b2482 and b2483 and b2486 and b2490 and b2488 and b2484 and b2481	fdhF + hyfI + hyfG + hyfE + hyfB + hyfC + hyfF + hyfJ + hyfH + hyfD + hyfA	6.7523723830486	FHL	Heckmann-Dataset S1C	1
P28861 + P61949	b3924 and b0684	fpr + fldA	11.4800725699084	FLDR2	Heckmann-Dataset S1C	1
P28861 + P0ABY4	b3924 and b2895	fpr + fldB	11.4800725699084	FLDR2	Heckmann-Dataset S1C	1
P38038 + P17846	b2764 and b2763	cysJ + cysI	4.64863027546045	FLVR	Heckmann-Dataset S1C	1
P0AEN1	b3844	fre	4.64863027546045	FLVR	Heckmann-Dataset S1C	1
P0AEN1	b3844	fre	6.27275024623321	FLVRx	Heckmann-Dataset S1C	1
P80644	b0937	ssuE	5.98058042386664	FMNRx	Heckmann-Dataset S1C	1
P0AEN1	b3844	fre	5.98058042386664	FMNRx	Heckmann-Dataset S1C	1
P80644	b0937	ssuE	5.60790271955258	FMNRx2	Heckmann-Dataset S1C	1
P38038 + P17846	b2764 and b2763	cysJ + cysI	5.60790271955258	FMNRx2	Heckmann-Dataset S1C	1
P0AEN1	b3844	fre	5.60790271955258	FMNRx2	Heckmann-Dataset S1C	1
P0AC28	b2912	ygfA	6.10494911723952	FOMETRi	Heckmann-Dataset S1C	1
P69902	b2374	frc	12.0784608676325	FORCT	Heckmann-Dataset S1C	1
P69902	b2374	frc	12.0784608676325	FORCT_REV	Heckmann-Dataset S1C	1
P0AEW9	b2168	fruK	219.871561047833	FRUK	Heckmann-Dataset S1C	1
P0AC00	b3371	frlB	47.1613388091059	FRULYSDG	Heckmann-Dataset S1C	1
P0AC00	b3371	frlB	9.99140521868654	FRULYSDG_REV	Heckmann-Dataset S1C	1
P45541	b4474	frlC	8.26488093467909	FRULYSE	Heckmann-Dataset S1C	1
P45541	b4474	frlC	8.26488093467909	FRULYSE_REV	Heckmann-Dataset S1C	1
P45543	b3374	frlD	7.11984541878741	FRULYSK	Heckmann-Dataset S1C	1
P37051	b1232	purU	55.6113261824479	FTHFD	Heckmann-Dataset S1C	1
P0AC33	b1612	fumA	9.6171453462001	FUM_REV	Heckmann-Dataset S1C	1
P14407	b4122	fumB	9.6171453462001	FUM_REV	Heckmann-Dataset S1C	1
P05042	b1611	fumC	9.6171453462001	FUM_REV	Heckmann-Dataset S1C	1
P0A8Y5	b3697	yidA	0.0797674465458344	G1PP	Heckmann-Dataset S1C	1
P77625	b2293	hxpA	0.0797674465458344	G1PP	Heckmann-Dataset S1C	1
P00634	b0383	phoA	16.3010071173973	G1PPpp	Heckmann-Dataset S1C	1
P61887	b3789	rffH	7.67790795167168	G1PTT	Heckmann-Dataset S1C	1
P37744	b2039	rfbA	7.67790795167168	G1PTT	Heckmann-Dataset S1C	1
P23893	b0154	hemL	6.6833968551003	G1SAT_REV	Heckmann-Dataset S1C	1
P0ADG4	b2533	suhB	67.4405872256222	G2PP	Heckmann-Dataset S1C	1
P00634	b0383	phoA	21.0017209929976	G2PPpp	Heckmann-Dataset S1C	1
P0AE22	b4055	aphA	21.0017209929976	G2PPpp	Heckmann-Dataset S1C	1
P0A6A8 + P0A7A7	b1094 and b4041	acpP + plsB	34.7185511909517	G3PAT120	Heckmann-Dataset S1C	1
P0A6A8 + P0A7A7	b1094 and b4041	acpP + plsB	34.7185511909517	G3PAT140	Heckmann-Dataset S1C	1
P0A6A8 + P0A7A7	b1094 and b4041	acpP + plsB	34.7185511909517	G3PAT141	Heckmann-Dataset S1C	1
P0A6A8 + P0A7A7	b1094 and b4041	acpP + plsB	49.4063744431873	G3PAT160	Heckmann-Dataset S1C	1
P0A6A8 + P0A7A7	b1094 and b4041	acpP + plsB	37.4175053228345	G3PAT161	Heckmann-Dataset S1C	1
P0A6A8 + P0A7A7	b1094 and b4041	acpP + plsB	34.7185511909517	G3PAT180	Heckmann-Dataset S1C	1
P0A6A8 + P0A7A7	b1094 and b4041	acpP + plsB	8.46991458184782	G3PAT181	Heckmann-Dataset S1C	1
P0A6S7	b3608	gpsA	108.588027779767	G3PD2	Heckmann-Dataset S1C	1
P0A6S7	b3608	gpsA	42.9726094350002	G3PD2_REV	Heckmann-Dataset S1C	1
P0AF24	b0675	nagD	17.7430003261412	G3PT	Heckmann-Dataset S1C	1
P75792	b0822	ybiV	17.7430003261412	G3PT	Heckmann-Dataset S1C	1
P0AC53	b1852	zwf	12.3459265445801	G6PDH2r_REV	Heckmann-Dataset S1C	1
P27848	b3826	yigL	0.002081155136864	G6PP	Heckmann-Dataset S1C	1
P75792	b0822	ybiV	0.002081155136864	G6PP	Heckmann-Dataset S1C	1
P77625	b2293	hxpA	0.002081155136864	G6PP	Heckmann-Dataset S1C	1
P19926	b1002	agp	10.2131134699155	GAL1PPpp	Heckmann-Dataset S1C	1
P39829	b3128	garD	7.73272914476094	GALCTD	Heckmann-Dataset S1C	1
P39400	b4358	lgoD	5.64694381091642	GALCTLO	Heckmann-Dataset S1C	1
Q6BF17	b4478	dgoD	12.0817807384531	GALCTND	Heckmann-Dataset S1C	1
P0A6T3	b0757	galK	86.8866356040527	GALKr	Heckmann-Dataset S1C	1
P0A6T3	b0757	galK	11.4950407883335	GALKr_REV	Heckmann-Dataset S1C	1
P0A9C3	b0756	galM	9.36097510133393	GALM2pp	Heckmann-Dataset S1C	1
P06720	b4119	melA	14.4447035079095	GALS3	Heckmann-Dataset S1C	1
P0A9B2	b1779	gapA	70.0381260814935	GAPD_REV	Heckmann-Dataset S1C	1
P77247	b1727	hxpB	34.2295171481601	GAPP	Heckmann-Dataset S1C	1
P08179	b2500	purN	23.6754810704787	GARFT_REV	Heckmann-Dataset S1C	1
P33221	b1849	purT	0.12	GART	Heckmann-Dataset S1C	1
P32055	b2052	fcl	5.84979759306616	GDMANE	Heckmann-Dataset S1C	1
P0AG24	b3650	spoT	5.84679084607549	GDPDPK	Heckmann-Dataset S1C	1
P0AG20	b2784	relA	5.84679084607549	GDPDPK	Heckmann-Dataset S1C	1
P32056	b2051	gmm	6.19300769135426	GDPMNH	Heckmann-Dataset S1C	1
P37128	b2467	nudK	12.2299655765177	GDPMNP	Heckmann-Dataset S1C	1
P0AG24	b3650	spoT	8.6990148311021	GDPTPDP	Heckmann-Dataset S1C	1
P23883	b1300	puuC	5.51442024445757	GGGABADr	Heckmann-Dataset S1C	1
P23883	b1300	puuC	4.95179587352808	GGGABADr_REV	Heckmann-Dataset S1C	1
P76038	b1298	puuD	16.7969392463763	GGGABAH	Heckmann-Dataset S1C	1
P37906	b1301	puuB	11.8151570105411	GGPTRCO	Heckmann-Dataset S1C	1
P78061	b1297	puuA	5.04881721113684	GGPTRCS	Heckmann-Dataset S1C	1
P0A9V8	b3882	yihU	6.45309523398801	GHBDHx	Heckmann-Dataset S1C	1
P0A9V8	b3882	yihU	5.78547966105236	GHBDHx_REV	Heckmann-Dataset S1C	1
P0A825	b2551	glyA	8.96441322758818	GHMT2r_REV	Heckmann-Dataset S1C	1
P60546	b3648	gmk	10.1632223181602	GK1_REV	Heckmann-Dataset S1C	1
P07762	b3432	glgB	8.6979639005214	GLBRAN2	Heckmann-Dataset S1C	1
P77791	b0459	maa	7.45089023981007	GLCATr	Heckmann-Dataset S1C	1
P77791	b0459	maa	7.45089023981007	GLCATr_REV	Heckmann-Dataset S1C	1
P75804	b0837	yliI	68.3525058092151	GLCDpp	Heckmann-Dataset S1C	1
P00490	b3417	malP	8.41916898496515	GLCP	Heckmann-Dataset S1C	1
P0AC86	b3428	glgP	8.41916898496515	GLCP	Heckmann-Dataset S1C	1
P00490	b3417	malP	8.41916898496515	GLCP2	Heckmann-Dataset S1C	1
P0AC86	b3428	glgP	8.41916898496515	GLCP2	Heckmann-Dataset S1C	1
Q46915	b2788	gudX	84.760994217943	GLCRD	Heckmann-Dataset S1C	1
P0A6U8	b3429	glgA	21.1202496280269	GLCS1	Heckmann-Dataset S1C	1
P15067	b3431	glgX	12.0076793406068	GLDBRAN2	Heckmann-Dataset S1C	1
P0A6V1	b3430	glgC	11.4055353088469	GLGC	Heckmann-Dataset S1C	1
P0A9C5	b3870	glnA	24.9302195019085	GLNS	Heckmann-Dataset S1C	1
P0A9S3	b2091	gatD	4.80484263429064	GLTPD	Heckmann-Dataset S1C	1
P0A9S3	b2091	gatD	5.80040086969086	GLTPD_REV	Heckmann-Dataset S1C	1
P09832 + P09831	b3213 and b3212	gltD + gltB	29.258245134103	GLUDy	Heckmann-Dataset S1C	1
P00370	b1761	gdhA	29.258245134103	GLUDy	Heckmann-Dataset S1C	1
P09832 + P09831	b3213 and b3212	gltD + gltB	185.0	GLUDy_REV	Heckmann-Dataset S1C	1
P00370	b1761	gdhA	185.0	GLUDy_REV	Heckmann-Dataset S1C	1
P00805	b2957	ansB	5.07144077841572	GLUNpp	Heckmann-Dataset S1C	1
P09832 + P09831	b3213 and b3212	gltD + gltB	9.24437268361056	GLUSy	Heckmann-Dataset S1C	1
P0AEP7	b0507	gcl	3.81995890025428	GLXCL	Heckmann-Dataset S1C	1
P0AB77	b3617	kbl	19.5202533533525	GLYAT	Heckmann-Dataset S1C	1
P0AB77	b3617	kbl	16.0961503466412	GLYAT_REV	Heckmann-Dataset S1C	1
P0A9S5	b3945	gldA	9.07436584506882	GLYCDx	Heckmann-Dataset S1C	1
P77364	b0514	glxK	3.63395450143943	GLYCK	Heckmann-Dataset S1C	1
P23524	b3124	garK	7.57928781022639	GLYCK2	Heckmann-Dataset S1C	1
P0A6T9 + P33195 + P0A9P0 + P27248	b2904 and b2903 and b0116 and b2905	gcvH + gcvP + lpdA + gcvT	17.7319925689386	GLYCL	Heckmann-Dataset S1C	1
P37666	b3553	ghrB	12.0188378623327	GLYCLTDx	Heckmann-Dataset S1C	1
P75913	b1033	ghrA	12.0188378623327	GLYCLTDx	Heckmann-Dataset S1C	1
P37666	b3553	ghrB	8.03893063993268	GLYCLTDy	Heckmann-Dataset S1C	1
P75913	b1033	ghrA	8.03893063993268	GLYCLTDy	Heckmann-Dataset S1C	1
P0AEP9 + P52073 + P52074	b2979 and b4468 and b4467	glcD + glcE + glcF	3.42551556403819	GLYCTO2	Heckmann-Dataset S1C	1
P0AEP9 + P52073 + P52074	b2979 and b4468 and b4467	glcD + glcE + glcF	3.28353278683241	GLYCTO3	Heckmann-Dataset S1C	1
P0AEP9 + P52073 + P52074	b2979 and b4468 and b4467	glcD + glcE + glcF	3.28313773971342	GLYCTO4	Heckmann-Dataset S1C	1
P0AC88	b2053	gmd	9.72394783647555	GMAND	Heckmann-Dataset S1C	1
P60560	b0104	guaC	4.32739356849149	GMPR	Heckmann-Dataset S1C	1
P04079	b2507	guaA	18.8449876726474	GMPS	Heckmann-Dataset S1C	1
P46859	b3437	gntK	117.570990995235	GNK	Heckmann-Dataset S1C	1
P39208	b4268	idnK	117.570990995235	GNK	Heckmann-Dataset S1C	1
P77475	b2690	yqaB	3.57382272279548	GNP	Heckmann-Dataset S1C	1
P31467	b3715	yieH	3.57382272279548	GNP	Heckmann-Dataset S1C	1
P32055	b2052	fcl	4.59109056305994	GOFUCR	Heckmann-Dataset S1C	1
P05637	b0049	apaH	15.8619296332902	GP4GH	Heckmann-Dataset S1C	1
P10908	b3449	ugpQ	14.4370563752109	GPDDA1	Heckmann-Dataset S1C	1
P09394	b2239	glpQ	12.3521936260443	GPDDA1pp	Heckmann-Dataset S1C	1
P10908	b3449	ugpQ	14.4370563752109	GPDDA2	Heckmann-Dataset S1C	1
P09394	b2239	glpQ	12.3521936260443	GPDDA2pp	Heckmann-Dataset S1C	1
P10908	b3449	ugpQ	14.4370563752109	GPDDA5	Heckmann-Dataset S1C	1
P09394	b2239	glpQ	12.3521936260443	GPDDA5pp	Heckmann-Dataset S1C	1
P0AC69	b1654	grxD	2.08168429864306	GRXR	Heckmann-Dataset S1C	1
P0AC59	b1064	grxB	2.08168429864306	GRXR	Heckmann-Dataset S1C	1
P68688	b0849	grxA	2.08168429864306	GRXR	Heckmann-Dataset S1C	1
P0AC62	b3610	grxC	2.08168429864306	GRXR	Heckmann-Dataset S1C	1
P0AEW6	b0477	gsk	12.4033324847194	GSNK	Heckmann-Dataset S1C	1
P0AES0	b2988	gss	10.5134422900573	GSPMDS	Heckmann-Dataset S1C	1
P06715	b3500	gor	5.50686501417287	GTHOr	Heckmann-Dataset S1C	1
P06715	b3500	gor	4.75751325035118	GTHOr_REV	Heckmann-Dataset S1C	1
P06610	b1710	btuE	11.5036707235437	GTHPi	Heckmann-Dataset S1C	1
P18956	b3447	ggt	14.6251536039818	GTHRDHpp	Heckmann-Dataset S1C	1
P25552	b3779	gppA	19.4287147866981	GTPDPDP	Heckmann-Dataset S1C	1
P0AG20	b2784	relA	8.19083404537989	GTPDPK	Heckmann-Dataset S1C	1
